,MSSubClass,LotArea,OverallQual,OverallCond,Houseage,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1150,20,8280,6,5,71,0.1,0.1,932.0,932.0,932,932,4,1.0,1.0,306.0,0.1,0.1,124000
1151,20,17755,5,4,62,132.0,176.0,1290.0,1466.0,1466,1466,6,2.0,2.0,528.0,0.1,140.0,149900
1152,20,14115,6,7,65,0.1,296.0,230.0,1073.0,1811,1811,6,1.0,2.0,470.0,0.1,0.1,230000
1153,30,5890,6,8,91,0.1,538.0,278.0,816.0,816,816,5,0.1,1.0,432.0,0.1,0.1,120500
1154,60,13700,7,6,56,288.0,454.0,410.0,864.0,902,1820,8,2.0,2.0,492.0,60.0,84.0,201800
1155,20,10768,5,8,45,0.1,1157.0,280.0,1437.0,1437,1437,6,1.0,2.0,528.0,0.1,21.0,218000
1156,80,9350,5,8,56,0.1,633.0,586.0,1219.0,1265,1265,6,1.0,2.0,502.0,0.1,92.0,179900
1157,120,5001,7,5,14,166.0,904.0,410.0,1314.0,1314,1314,6,1.0,2.0,626.0,172.0,62.0,230000
1158,20,11932,8,5,14,186.0,0.1,1580.0,1580.0,1580,1580,7,0.1,3.0,830.0,0.1,24.0,235128
1159,60,9120,6,6,47,270.0,442.0,459.0,901.0,943,1876,8,1.0,2.0,540.0,0.1,69.0,185000
1160,160,2280,6,5,43,0.1,311.0,544.0,855.0,855,1456,7,1.0,2.0,440.0,26.0,0.1,146000
1161,20,14778,6,7,67,72.0,728.0,568.0,1296.0,1640,1640,7,1.0,2.0,924.0,108.0,0.1,224000
1162,20,8724,5,5,53,0.1,492.0,402.0,894.0,894,894,5,1.0,2.0,450.0,0.1,0.1,129000
1163,90,12900,4,4,52,0.1,1198.0,0.1,1198.0,1258,1258,6,0.1,2.0,400.0,120.0,0.1,108959
1164,80,16157,5,7,43,0.1,680.0,289.0,1360.0,1432,1432,5,1.0,2.0,588.0,168.0,180.0,194000
1165,20,9541,7,5,12,268.0,0.1,1502.0,1502.0,1502,1502,7,0.1,2.0,644.0,0.1,114.0,233170
1166,20,10475,8,5,13,72.0,0.1,1694.0,1694.0,1694,1694,7,0.1,3.0,776.0,160.0,33.0,245350
1167,60,10852,6,5,21,0.1,786.0,173.0,959.0,959,1671,7,1.0,2.0,472.0,0.1,38.0,173000
1168,70,13728,6,7,86,0.1,626.0,501.0,1127.0,1236,2108,7,2.0,2.0,540.0,0.1,0.1,235000
1169,60,35760,10,5,26,1378.0,1387.0,543.0,1930.0,1831,3627,10,1.0,3.0,807.0,361.0,76.0,625000
1170,80,9880,6,6,44,0.1,522.0,574.0,1096.0,1118,1118,6,1.0,1.0,358.0,203.0,0.1,171000
1171,20,9120,6,6,63,0.1,662.0,599.0,1261.0,1261,1261,6,1.0,2.0,433.0,0.1,0.1,163000
1172,160,4017,7,5,15,0.1,0.1,625.0,625.0,625,1250,5,0.1,2.0,625.0,0.1,54.0,171900
1173,50,18030,5,6,75,0.1,152.0,977.0,1598.0,1636,3086,12,1.0,0.1,0.1,122.0,0.1,200500
1174,70,16560,6,8,89,0.1,503.0,449.0,952.0,1170,2345,9,1.0,2.0,360.0,0.1,0.1,239000
1175,50,10678,8,5,29,337.0,700.0,983.0,1683.0,2129,2872,9,1.0,2.0,541.0,0.1,33.0,285000
1176,20,6951,5,5,37,0.1,658.0,218.0,876.0,923,923,5,0.1,1.0,264.0,362.0,0.1,119500
1177,50,3950,6,8,95,0.1,468.0,350.0,818.0,818,1224,5,0.1,1.0,210.0,0.1,0.1,115000
1178,50,7681,5,6,100,0.1,0.1,731.0,731.0,820,1343,7,1.0,1.0,186.0,192.0,0.1,154900
1179,20,8335,5,5,67,0.1,0.1,0.1,0.1,1124,1124,5,1.0,0.1,0.1,0.1,36.0,93000
1180,60,11170,7,5,31,0.1,1216.0,0.1,1216.0,1298,2514,8,0.1,2.0,693.0,0.1,0.1,250000
1181,120,5587,8,5,13,186.0,1480.0,120.0,1600.0,1652,1652,5,1.0,2.0,482.0,162.0,53.0,392500
1182,60,15623,10,5,25,0.1,2096.0,300.0,2396.0,2411,4476,10,2.0,3.0,813.0,171.0,78.0,745000
1183,30,10800,5,6,101,0.1,821.0,299.0,1120.0,1130,1130,5,1.0,2.0,720.0,229.0,0.1,120000
1184,20,35133,5,4,58,226.0,1159.0,413.0,1572.0,1572,1572,5,2.0,3.0,995.0,0.1,263.0,186700
1185,50,9738,5,7,97,0.1,392.0,392.0,784.0,949,1221,7,0.1,1.0,392.0,0.1,0.1,104900
1186,190,10615,3,5,121,0.1,440.0,538.0,978.0,1014,1699,7,0.1,2.0,420.0,0.1,74.0,95000
1187,20,12461,8,5,27,0.1,1456.0,168.0,1624.0,1624,1624,5,1.0,3.0,757.0,0.1,114.0,262000
1188,60,8935,7,5,19,95.0,0.1,831.0,831.0,831,1660,7,0.1,2.0,493.0,144.0,68.0,195000
1189,60,7500,7,5,22,0.1,0.1,994.0,994.0,1028,1804,7,1.0,2.0,442.0,140.0,60.0,189000
1190,190,32463,4,4,60,149.0,1159.0,90.0,1249.0,1622,1622,7,1.0,4.0,1356.0,439.0,0.1,168000
1191,160,2645,8,5,22,456.0,0.1,776.0,776.0,764,1441,5,0.1,2.0,492.0,206.0,0.1,174000
1192,50,9600,5,8,96,0.1,0.1,702.0,702.0,842,1472,6,0.1,1.0,250.0,0.1,0.1,125000
1193,120,4500,6,5,22,425.0,883.0,341.0,1224.0,1224,1224,5,0.1,2.0,402.0,0.1,304.0,165000
1194,60,9364,6,7,52,143.0,371.0,292.0,663.0,663,1352,7,0.1,1.0,299.0,379.0,36.0,158000
1195,60,8029,6,5,16,0.1,0.1,728.0,728.0,728,1456,8,0.1,2.0,400.0,100.0,24.0,176000
1196,60,14054,7,5,15,0.1,0.1,879.0,879.0,879,1863,9,1.0,3.0,660.0,100.0,17.0,219210
1197,75,8850,7,6,105,0.1,0.1,815.0,815.0,815,1690,7,1.0,1.0,225.0,0.1,0.1,144000
1198,20,9100,7,5,20,0.1,0.1,1212.0,1212.0,1212,1212,6,0.1,2.0,573.0,356.0,0.1,178000
1199,20,11235,4,5,58,51.0,547.0,504.0,1051.0,1382,1382,6,1.0,2.0,459.0,0.1,82.0,148000
1200,20,9353,4,5,51,0.1,0.1,864.0,864.0,864,864,5,0.1,1.0,280.0,0.1,0.1,116050
1201,60,10400,7,5,23,0.1,0.1,866.0,866.0,866,1779,6,0.1,2.0,546.0,198.0,36.0,197900
1202,50,6000,5,8,96,0.1,0.1,884.0,884.0,884,1348,5,1.0,1.0,216.0,0.1,0.1,117000
1203,20,9750,7,5,21,171.0,0.1,1630.0,1630.0,1630,1630,6,1.0,2.0,451.0,74.0,234.0,213000
1204,20,10140,5,6,46,0.1,788.0,268.0,1056.0,1074,1074,6,0.1,2.0,495.0,0.1,88.0,153500
1205,20,14684,7,7,31,234.0,485.0,1496.0,2158.0,2196,2196,7,1.0,3.0,701.0,84.0,70.0,271900
1206,20,8900,4,4,55,0.1,1056.0,0.1,1056.0,1056,1056,5,0.1,1.0,384.0,0.1,42.0,107000
1207,20,9135,6,5,18,120.0,340.0,1342.0,1682.0,1700,1700,7,0.1,2.0,544.0,192.0,23.0,200000
1208,20,7763,5,7,59,0.1,504.0,319.0,931.0,1283,1283,6,0.1,2.0,506.0,0.1,0.1,140000
1209,20,10182,8,5,15,420.0,1220.0,440.0,1660.0,1660,1660,8,1.0,2.0,500.0,322.0,50.0,290000
1210,60,11218,6,5,29,0.1,0.1,1055.0,1055.0,1055,1845,8,1.0,2.0,462.0,635.0,104.0,189000
1211,50,12134,8,7,33,0.1,427.0,132.0,559.0,1080,1752,8,0.1,2.0,492.0,325.0,12.0,164000
1212,30,9340,4,6,80,0.1,344.0,328.0,672.0,672,672,4,0.1,1.0,234.0,0.1,113.0,113000
1213,80,10246,4,9,56,0.1,648.0,0.1,648.0,960,960,3,0.1,1.0,364.0,88.0,0.1,145000
1214,85,10205,5,5,59,0.1,784.0,141.0,925.0,999,999,6,0.1,1.0,300.0,150.0,72.0,134500
1215,20,7094,5,5,55,0.1,180.0,340.0,894.0,894,894,5,0.1,1.0,384.0,0.1,0.1,125000
1216,90,8930,6,5,43,0.1,0.1,0.1,0.1,1318,1902,8,0.1,2.0,539.0,0.1,0.1,112000
1217,20,8640,8,5,12,72.0,936.0,364.0,1300.0,1314,1314,6,0.1,2.0,552.0,135.0,112.0,229456
1218,50,6240,4,5,74,0.1,0.1,0.1,0.1,672,912,3,0.1,0.1,0.1,0.1,0.1,80500
1219,160,1680,6,5,50,236.0,0.1,672.0,672.0,672,1218,7,0.1,0.1,0.1,201.0,0.1,91500
1220,20,7800,5,5,57,0.1,312.0,0.1,912.0,912,912,5,0.1,1.0,288.0,0.1,0.1,115000
1221,20,8250,5,5,53,0.1,250.0,210.0,952.0,1211,1211,5,1.0,1.0,322.0,0.1,63.0,134000
1222,50,10496,6,6,72,320.0,196.0,844.0,1040.0,1168,1846,7,1.0,1.0,315.0,0.1,0.1,143000
1223,20,10680,5,3,70,44.0,756.0,1380.0,2136.0,2136,2136,7,0.1,2.0,528.0,0.1,30.0,137900
1224,60,15384,7,5,17,0.1,724.0,64.0,788.0,788,1490,8,1.0,2.0,388.0,100.0,75.0,184000
1225,80,10482,6,8,63,63.0,507.0,81.0,588.0,1138,1138,6,0.1,1.0,264.0,224.0,0.1,145000
1226,60,14598,6,5,14,74.0,0.1,894.0,894.0,894,1933,9,1.0,3.0,668.0,100.0,18.0,214000
1227,20,8872,5,8,56,300.0,595.0,317.0,912.0,912,912,5,0.1,2.0,576.0,0.1,240.0,147000
1228,120,8769,9,5,13,766.0,1540.0,162.0,1702.0,1702,1702,7,1.0,3.0,1052.0,0.1,72.0,367294
1229,80,7910,5,5,61,0.1,666.0,409.0,1075.0,1507,1507,7,0.1,1.0,404.0,0.1,0.1,127000
1230,90,18890,5,5,44,1.0,498.0,652.0,1361.0,1361,2620,12,1.0,2.0,600.0,155.0,24.0,190000
1231,90,7728,5,6,59,120.0,803.0,303.0,1106.0,1190,1190,6,0.1,2.0,540.0,0.1,18.0,132500
1232,90,9842,4,5,59,0.1,0.1,0.1,0.1,1224,1224,6,0.1,2.0,462.0,0.1,0.1,101800
1233,20,12160,5,5,62,180.0,1000.0,188.0,1188.0,1188,1188,6,0.1,2.0,531.0,0.1,0.1,142000
1234,70,8525,5,6,110,0.1,0.1,940.0,940.0,1024,1964,7,0.1,0.1,0.1,0.1,192.0,130000
1235,70,13132,5,5,107,0.1,0.1,747.0,747.0,892,1784,9,0.1,1.0,180.0,203.0,40.0,138887
1236,160,2628,7,5,18,106.0,0.1,764.0,764.0,764,1626,6,0.1,2.0,474.0,0.1,27.0,175500
1237,60,12393,7,5,17,0.1,0.1,847.0,847.0,847,1948,8,1.0,2.0,434.0,100.0,48.0,195000
1238,20,13072,6,5,16,0.1,0.1,1141.0,1141.0,1141,1141,6,0.1,2.0,484.0,0.1,0.1,142500
1239,20,9037,8,5,15,32.0,428.0,1048.0,1476.0,1484,1484,6,1.0,2.0,472.0,120.0,33.0,265900
1240,60,8158,7,5,18,252.0,550.0,334.0,884.0,884,1768,8,0.1,2.0,543.0,0.1,63.0,224900
1241,20,9849,7,6,14,0.1,0.1,1689.0,1689.0,1689,1689,7,0.1,3.0,954.0,0.1,56.0,248328
1242,85,10625,7,6,47,81.0,885.0,0.1,1053.0,1173,1173,6,2.0,2.0,528.0,0.1,120.0,170000
1244,70,11435,8,7,92,0.1,0.1,792.0,792.0,792,1517,7,2.0,2.0,400.0,0.1,0.1,230000
1245,80,12090,6,7,37,74.0,0.1,585.0,585.0,1140,1868,7,1.0,2.0,477.0,268.0,112.0,178000
1246,60,8125,7,5,16,0.1,0.1,756.0,756.0,756,1553,6,0.1,2.0,615.0,0.1,45.0,186500
1247,80,12328,6,5,45,335.0,539.0,473.0,1012.0,1034,1034,6,0.1,3.0,888.0,0.1,0.1,169900
1248,75,9600,6,5,104,0.1,319.0,416.0,735.0,1134,2058,8,1.0,2.0,396.0,0.1,0.1,129500
1249,20,7200,5,7,71,0.1,534.0,246.0,876.0,988,988,6,0.1,1.0,276.0,0.1,80.0,119000
1250,20,11160,7,5,53,0.1,1065.0,1045.0,2110.0,2110,2110,8,2.0,2.0,522.0,0.1,0.1,244000
1251,120,3136,7,5,18,163.0,0.1,1405.0,1405.0,1405,1405,6,1.0,2.0,478.0,148.0,36.0,171750
1252,20,9858,5,6,53,0.1,510.0,354.0,864.0,874,874,5,0.1,1.0,288.0,33.0,0.1,130000
1253,60,17542,7,7,47,0.1,125.0,36.0,1192.0,1516,2167,9,2.0,2.0,518.0,220.0,47.0,294000
1254,60,6931,7,5,18,92.0,0.1,746.0,746.0,760,1656,7,1.0,2.0,397.0,178.0,128.0,165400
1255,50,6240,6,6,90,0.1,425.0,459.0,884.0,959,1367,6,1.0,1.0,560.0,0.1,0.1,127500
1256,20,14303,8,5,27,554.0,1314.0,672.0,1986.0,1987,1987,7,1.0,2.0,691.0,262.0,36.0,301500
1257,30,4060,5,8,99,0.1,0.1,864.0,864.0,864,864,4,0.1,0.1,0.1,0.1,96.0,99900
1258,80,9587,7,5,16,182.0,655.0,201.0,856.0,1166,1166,5,0.1,2.0,400.0,212.0,0.1,190000
1259,20,9750,6,8,52,0.1,602.0,14.0,1054.0,1054,1054,6,0.1,2.0,460.0,180.0,0.1,151000
1260,60,24682,6,5,22,0.1,0.1,841.0,841.0,892,1675,7,1.0,2.0,502.0,0.1,103.0,181000
1261,20,9600,5,6,65,0.1,504.0,546.0,1050.0,1050,1050,5,0.1,1.0,338.0,0.1,0.1,128900
1262,50,11250,4,5,64,0.1,0.1,1104.0,1104.0,1104,1788,8,2.0,1.0,304.0,120.0,0.1,161500
1263,70,13515,6,6,102,0.1,0.1,764.0,764.0,1060,1824,8,1.0,2.0,520.0,0.1,0.1,180500
1264,120,4060,6,5,23,0.1,266.0,1139.0,1405.0,1337,1337,5,0.1,2.0,511.0,144.0,68.0,181000
1265,160,3735,7,5,22,218.0,450.0,241.0,691.0,713,1452,6,0.1,2.0,506.0,0.1,34.0,183900
1266,190,10120,7,4,111,0.1,0.1,925.0,925.0,964,1889,9,1.0,1.0,308.0,0.1,0.1,122000
1267,20,13214,9,5,13,0.1,0.1,2002.0,2002.0,2018,2018,10,1.0,3.0,746.0,144.0,76.0,378500
1268,50,14100,8,9,86,632.0,192.0,536.0,728.0,1968,3447,11,2.0,3.0,1014.0,314.0,12.0,381000
1269,50,11344,5,5,63,180.0,460.0,414.0,874.0,874,1524,7,0.1,1.0,315.0,0.1,0.1,144000
1270,40,23595,7,6,42,0.1,1258.0,74.0,1332.0,1332,1524,4,1.0,2.0,586.0,268.0,0.1,260000
1271,20,9156,6,7,53,0.1,0.1,1489.0,1489.0,1489,1489,7,1.0,2.0,462.0,0.1,0.1,185750
1272,20,13526,5,6,56,114.0,560.0,0.1,935.0,935,935,5,0.1,1.0,288.0,180.0,0.1,137000
1273,80,11512,6,7,62,84.0,719.0,300.0,1019.0,1357,1357,5,1.0,1.0,312.0,0.1,0.1,177000
1274,50,5362,5,6,111,0.1,0.1,661.0,661.0,661,1250,8,1.0,2.0,552.0,242.0,0.1,139000
1275,90,11345,5,5,73,567.0,220.0,708.0,928.0,928,1920,10,0.1,2.0,400.0,0.1,0.1,137000
1276,60,12936,6,6,49,0.1,593.0,130.0,723.0,735,1395,6,1.0,2.0,497.0,294.0,116.0,162000
1277,80,17871,6,5,54,359.0,528.0,1152.0,1680.0,1724,1724,7,1.0,2.0,480.0,0.1,0.1,197900
1279,50,7500,4,4,101,0.1,0.1,698.0,698.0,698,1128,6,0.1,2.0,528.0,30.0,0.1,68400
1280,20,9808,7,5,19,110.0,788.0,785.0,1573.0,1573,1573,6,0.1,2.0,544.0,0.1,72.0,227000
1281,20,8049,7,5,31,54.0,1053.0,256.0,1309.0,1339,1339,6,1.0,2.0,484.0,0.1,58.0,180000
1282,20,8800,5,7,44,0.1,532.0,364.0,1040.0,1040,1040,5,0.1,2.0,484.0,0.1,0.1,150500
1283,90,9400,6,5,50,0.1,0.1,912.0,912.0,912,1824,8,0.1,0.1,0.1,128.0,0.1,139000
1284,50,9638,6,7,102,0.1,0.1,804.0,804.0,1699,2447,10,1.0,1.0,336.0,272.0,0.1,169000
1285,50,6000,6,6,82,0.1,0.1,780.0,780.0,825,1412,6,1.0,1.0,280.0,45.0,0.1,132500
1286,20,9790,6,5,58,451.0,569.0,678.0,1328.0,1328,1328,6,2.0,2.0,528.0,0.1,26.0,143000
1287,20,36500,5,5,57,621.0,812.0,812.0,1624.0,1582,1582,7,0.1,2.0,390.0,168.0,198.0,190000
1288,120,5664,8,5,21,0.1,1158.0,343.0,1501.0,1659,1659,5,1.0,2.0,499.0,212.0,59.0,278000
1289,60,11065,8,5,15,788.0,0.1,1085.0,1085.0,1120,1970,8,1.0,3.0,753.0,177.0,74.0,281000
1290,80,14112,5,7,57,86.0,1014.0,138.0,1152.0,1152,1152,6,1.0,2.0,484.0,227.0,0.1,180500
1291,160,1680,5,7,49,268.0,231.0,399.0,630.0,630,1302,6,0.1,1.0,264.0,185.0,0.1,119500
1292,70,6600,5,4,129,0.1,0.1,994.0,994.0,1378,2372,11,0.1,1.0,432.0,0.1,287.0,107500
1293,60,10140,7,5,45,0.1,194.0,638.0,832.0,832,1664,8,1.0,2.0,528.0,0.1,28.0,162900
1294,20,8172,5,7,66,0.1,167.0,697.0,864.0,864,864,5,0.1,2.0,572.0,0.1,0.1,115000
1295,20,8400,5,5,53,168.0,1016.0,36.0,1052.0,1052,1052,5,0.1,1.0,288.0,356.0,0.1,138500
1296,20,8700,5,6,58,148.0,776.0,344.0,1120.0,1128,1128,6,0.1,2.0,525.0,192.0,20.0,155000
1297,180,3675,6,5,16,82.0,547.0,0.1,547.0,1072,1072,5,0.1,2.0,525.0,0.1,44.0,140000
1298,60,63887,10,5,13,796.0,5644.0,466.0,6110.0,4692,5642,12,3.0,2.0,1418.0,214.0,292.0,160000
1299,20,7500,5,7,62,0.1,340.0,0.1,1246.0,1246,1246,6,0.1,1.0,305.0,218.0,0.1,154000
1300,60,10762,7,5,22,344.0,694.0,284.0,978.0,1005,1983,9,1.0,2.0,490.0,0.1,0.1,225000
1301,70,7500,6,7,79,0.1,547.0,224.0,771.0,753,1494,7,2.0,1.0,213.0,0.1,0.1,177500
1302,60,10120,8,5,27,391.0,740.0,425.0,1165.0,1203,2526,8,1.0,3.0,844.0,309.0,78.0,290000
1303,20,8688,7,5,16,228.0,0.1,1616.0,1616.0,1616,1616,7,0.1,3.0,834.0,208.0,59.0,232000
1304,160,3363,7,5,17,117.0,0.1,976.0,976.0,976,1708,7,0.1,2.0,380.0,0.1,40.0,130000
1305,20,13173,9,5,15,300.0,1572.0,80.0,1652.0,1652,1652,6,2.0,2.0,840.0,404.0,102.0,325000
1306,120,6955,7,5,16,94.0,0.1,1368.0,1368.0,1368,1368,6,1.0,2.0,474.0,132.0,35.0,202500
1307,20,8072,5,5,27,0.1,746.0,244.0,990.0,990,990,5,0.1,2.0,480.0,0.1,64.0,138000
1308,20,12000,5,7,73,0.1,144.0,172.0,924.0,1122,1122,6,0.1,2.0,528.0,0.1,36.0,147000
1309,20,7153,6,5,30,88.0,1200.0,78.0,1278.0,1294,1294,6,0.1,2.0,496.0,112.0,51.0,179200
1310,20,17500,7,8,62,0.1,1406.0,496.0,1902.0,1902,1902,7,2.0,2.0,567.0,0.1,207.0,335000
1311,20,8814,7,5,16,80.0,925.0,349.0,1274.0,1274,1274,6,0.1,2.0,508.0,264.0,98.0,203000
1312,60,9572,8,5,31,336.0,482.0,971.0,1453.0,1453,2810,9,1.0,2.0,750.0,500.0,0.1,302000
1313,60,14774,9,5,22,165.0,0.1,1393.0,1393.0,1422,2599,10,1.0,3.0,779.0,668.0,30.0,333168
1314,20,8190,4,6,67,0.1,732.0,216.0,948.0,948,948,5,1.0,1.0,280.0,0.1,36.0,119000
1315,60,11075,6,5,52,0.1,500.0,176.0,952.0,1092,2112,9,2.0,2.0,576.0,280.0,0.1,206900
1316,20,10226,8,5,13,270.0,0.1,1622.0,1622.0,1630,1630,8,1.0,3.0,860.0,172.0,42.0,295493
1317,120,4230,7,5,15,0.1,0.1,1352.0,1352.0,1352,1352,5,1.0,2.0,466.0,0.1,241.0,208900
1318,20,14781,8,5,20,178.0,0.1,1753.0,1753.0,1787,1787,7,1.0,3.0,748.0,198.0,150.0,275000
1319,20,10215,4,5,67,132.0,492.0,372.0,864.0,948,948,5,0.1,1.0,248.0,0.1,0.1,111000
1320,20,8400,6,3,64,0.1,189.0,628.0,1478.0,1478,1478,6,2.0,2.0,442.0,114.0,0.1,156500
1321,20,6627,3,6,72,0.1,0.1,0.1,0.1,720,720,4,0.1,1.0,287.0,0.1,0.1,72500
1322,60,10186,7,5,29,0.1,674.0,76.0,750.0,1061,1923,8,1.0,2.0,564.0,240.0,39.0,190000
1323,30,5330,4,7,81,0.1,280.0,140.0,420.0,708,708,5,0.1,0.1,0.1,164.0,0.1,82500
1324,20,9986,8,5,15,428.0,0.1,1795.0,1795.0,1795,1795,7,1.0,3.0,895.0,0.1,49.0,147000
1325,30,3636,4,4,99,0.1,0.1,796.0,796.0,796,796,5,0.1,0.1,0.1,0.1,0.1,55000
1326,30,4270,3,6,90,0.1,544.0,0.1,544.0,774,774,6,0.1,0.1,0.1,0.1,0.1,79000
1327,20,6600,5,9,39,0.1,641.0,175.0,816.0,816,816,5,1.0,1.0,264.0,0.1,0.1,130500
1328,50,10440,6,7,101,0.1,493.0,1017.0,1510.0,1584,2792,8,2.0,2.0,520.0,0.1,547.0,256000
1329,60,9084,7,5,23,0.1,0.1,935.0,935.0,955,1632,8,1.0,2.0,462.0,0.1,28.0,176500
1330,20,10000,8,5,15,410.0,0.1,1588.0,1588.0,1588,1588,7,1.0,3.0,825.0,144.0,45.0,227000
1331,80,10780,5,5,45,0.1,483.0,428.0,911.0,954,954,6,0.1,2.0,576.0,0.1,0.1,132500
1332,20,8877,4,6,83,0.1,690.0,126.0,816.0,816,816,3,1.0,1.0,288.0,0.1,0.1,100000
1333,50,7200,5,6,83,0.1,0.1,803.0,803.0,803,1360,6,0.1,1.0,297.0,0.1,65.0,125500
1334,160,2368,5,6,51,312.0,765.0,0.1,765.0,765,1365,7,0.1,2.0,440.0,0.1,36.0,125000
1335,20,9650,6,5,44,360.0,686.0,664.0,1350.0,1334,1334,6,1.0,2.0,630.0,0.1,16.0,167900
1336,90,9246,5,5,48,564.0,0.1,1656.0,1656.0,1656,1656,8,0.1,2.0,506.0,0.1,211.0,135000
1337,30,4118,4,4,80,0.1,0.1,693.0,693.0,693,693,4,0.1,0.1,0.1,0.1,20.0,52500
1338,60,13450,7,5,19,0.1,700.0,216.0,916.0,920,1861,8,0.1,2.0,492.0,146.0,91.0,200000
1339,20,9560,5,7,49,0.1,360.0,504.0,864.0,864,864,5,0.1,1.0,288.0,0.1,0.1,128500
1340,20,8294,4,5,50,0.1,0.1,858.0,858.0,872,872,5,0.1,4.0,480.0,0.1,0.1,123000
1341,20,13695,6,5,18,0.1,814.0,300.0,1114.0,1114,1114,6,0.1,2.0,576.0,0.1,78.0,155000
1342,60,9375,8,5,19,149.0,0.1,1284.0,1284.0,1284,2169,7,1.0,2.0,647.0,192.0,87.0,228500
1343,50,7558,6,6,93,0.1,0.1,896.0,896.0,1172,1913,9,1.0,2.0,342.0,0.1,0.1,177000
1344,60,11103,7,5,15,0.1,0.1,728.0,728.0,728,1456,8,1.0,2.0,440.0,0.1,0.1,155835
1345,30,6000,4,4,101,0.1,250.0,710.0,960.0,960,960,5,0.1,1.0,308.0,0.1,0.1,108500
1346,20,20781,7,7,53,0.1,297.0,1203.0,1568.0,2156,2156,9,1.0,2.0,508.0,0.1,80.0,262500
1347,20,15306,8,5,15,100.0,80.0,1652.0,1732.0,1776,1776,7,1.0,3.0,712.0,0.1,0.1,283463
1348,20,16196,7,5,23,0.1,1443.0,39.0,1482.0,1494,1494,5,1.0,2.0,514.0,402.0,25.0,215000
1349,70,5250,8,5,149,0.1,259.0,425.0,684.0,938,2358,8,0.1,0.1,0.1,0.1,54.0,122000
1350,90,11643,5,5,52,368.0,500.0,748.0,1248.0,1338,2634,12,0.1,4.0,968.0,0.1,0.1,200000
1351,60,9247,6,6,59,318.0,319.0,539.0,858.0,858,1716,8,1.0,2.0,490.0,0.1,84.0,171000
1352,50,6000,6,9,84,0.1,0.1,698.0,698.0,786,1176,4,0.1,2.0,624.0,210.0,0.1,134900
1353,50,14720,8,5,26,579.0,816.0,1217.0,2033.0,2053,3238,9,1.0,3.0,666.0,283.0,86.0,410000
1354,60,10316,7,5,21,0.1,735.0,257.0,992.0,992,1865,7,1.0,3.0,839.0,0.1,184.0,235000
1355,80,10192,7,6,53,143.0,0.1,570.0,570.0,1222,1920,8,1.0,2.0,487.0,0.1,98.0,170000
1356,20,9477,5,5,55,65.0,340.0,524.0,864.0,892,892,5,0.1,1.0,264.0,0.1,0.1,110000
1357,20,12537,5,6,50,0.1,734.0,344.0,1078.0,1078,1078,6,1.0,2.0,500.0,0.1,0.1,149900
1358,160,2117,6,5,21,216.0,378.0,378.0,756.0,769,1573,5,0.1,2.0,440.0,0.1,32.0,177500
1359,20,16737,9,5,17,66.0,1447.0,533.0,1980.0,1980,1980,8,1.0,3.0,770.0,194.0,45.0,315000
1360,70,9842,5,6,100,0.1,0.1,612.0,612.0,990,2601,8,0.1,2.0,621.0,183.0,0.1,189000
1361,20,16158,7,5,16,16.0,1274.0,256.0,1530.0,1530,1530,7,1.0,2.0,430.0,168.0,36.0,260000
1362,50,12513,4,4,101,0.1,0.1,715.0,715.0,1281,1738,7,1.0,1.0,368.0,55.0,0.1,104900
1363,60,8499,6,5,15,0.1,0.1,616.0,616.0,616,1412,6,1.0,2.0,432.0,0.1,36.0,156932
1364,160,3180,7,5,16,0.1,0.1,600.0,600.0,520,1200,4,0.1,2.0,480.0,0.1,166.0,144152
1365,60,7500,7,5,21,0.1,533.0,281.0,814.0,814,1674,7,0.1,2.0,663.0,0.1,96.0,216000
1366,60,9179,7,5,22,158.0,633.0,240.0,873.0,882,1790,7,0.1,2.0,588.0,0.1,88.0,193000
1367,160,2665,5,6,44,0.1,548.0,36.0,757.0,925,1475,6,1.0,1.0,336.0,104.0,26.0,127000
1368,120,4435,6,5,18,170.0,685.0,163.0,848.0,848,848,4,0.1,2.0,420.0,140.0,0.1,144000
1369,20,10635,8,5,18,171.0,370.0,315.0,1657.0,1668,1668,8,1.0,2.0,502.0,0.1,262.0,232000
1370,50,5400,4,6,101,0.1,315.0,420.0,840.0,840,1374,6,0.1,1.0,338.0,0.1,0.1,105000
1371,80,9600,6,6,66,0.1,831.0,161.0,992.0,1661,1661,8,1.0,1.0,377.0,0.1,28.0,165500
1372,60,9750,7,6,23,0.1,975.0,133.0,1108.0,1108,2097,8,1.0,2.0,583.0,253.0,170.0,274300
1373,20,11400,10,5,20,705.0,1282.0,1351.0,2633.0,2633,2633,8,2.0,3.0,804.0,314.0,140.0,466500
1374,60,10625,7,5,16,0.1,0.1,1026.0,1026.0,1026,1958,9,1.0,3.0,936.0,154.0,210.0,250000
1375,20,10991,8,5,14,80.0,0.1,1571.0,1571.0,1571,1571,7,1.0,3.0,722.0,100.0,36.0,239000
1376,30,6292,6,5,91,0.1,384.0,384.0,768.0,790,790,4,0.1,1.0,160.0,0.1,141.0,91000
1377,50,10998,5,5,80,0.1,408.0,156.0,984.0,984,1604,6,0.1,2.0,660.0,0.1,68.0,117000
